1.000000000000000000e+00,0.000000000000000000e+00,6.525290761121981716e-25
0.000000000000000000e+00,9.945228099822998047e-01,4.249163903295993805e-03
-0.000000000000000000e+00,6.208823528140783310e-03,9.600797295570373535e-01
